participant_group,round,player_name,team,team_code,position,effective_position,is_playing_xi,sub_order,captain_flag,vice_flag,fantasy_points_final,potm_bonus,points_multiplier,counted_points,counted_points_type,subbed_out,subbed_in,final_playing_xi,team_round,match_date,match_id,chip_converter,chip_best11,chip_flexicap,chip_matchwinner,points_breakdown_str
Group 7,1,Adil Rashid,England,ENG,BOWL,BOWL,1,0,0,0,1.0,0,1,0.0,SUB,0,0,0,1,2026-02-08,1512723,0,1,0,0,Dot balls: 3 → 3 | Economy Rate: 14.0 → -6 | Announced: 1 → 4
Group 7,1,Kyle Jamieson,New Zealand,NZ,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,SUB,0,0,0,1,2026-02-08,1512722,0,1,0,0,DID NOT PLAY
Group 8,1,Quinton de Kock,South Africa,SA,WK,WK,1,0,0,0,57.0,0,1,57.0,PLAYING_XI,0,0,1,1,2026-02-09,1512727,0,1,0,0,Runs: 25 → 25 | Fours: 2 → 8 | Runs milestone bonus: 25 → 4 | Catches: 2 → 16 | Announced: 1 → 4
Group 8,1,Ryan Rickelton,South Africa,SA,WK,WK,1,0,0,0,63.0,0,1,63.0,PLAYING_XI,0,0,1,1,2026-02-09,1512727,0,1,0,0,Runs: 33 → 33 | Fours: 3 → 12 | Sixes: 1 → 6 | Runs milestone bonus: 33 → 4 | Strike Rate: 165.0 → 4 | Announced: 1 → 4
Group 8,1,Harry Brook,England,ENG,BAT,BAT,1,0,0,0,103.0,0,1,103.0,PLAYING_XI,0,0,1,1,2026-02-08,1512723,0,1,0,0,Runs: 53 → 53 | Fours: 4 → 16 | Sixes: 3 → 18 | Runs milestone bonus: 53 → 8 | Strike Rate: 165.62 → 4 | Announced: 1 → 4
Group 8,1,Shimron Hetmyer,West Indies,WI,BAT,BAT,1,0,0,0,184.0,50,2,368.0,PLAYING_XI,0,0,1,1,2026-02-07,1512720,0,1,0,0,Runs: 64 → 64 | Fours: 2 → 8 | Sixes: 6 → 36 | Runs milestone bonus: 64 → 8 | Catches: 1 → 8 | Strike Rate: 177.78 → 6 | Announced: 1 → 4
Group 8,1,Cameron Green,Australia,AUS,AR,AR,1,0,0,0,75.0,0,1,75.0,PLAYING_XI,0,0,1,1,2026-02-11,1512732,0,1,0,0,Runs: 21 → 21 | Fours: 1 → 4 | Sixes: 2 → 12 | Catches: 3 → 24 | 3-catches bonus: 3 → 4 | Strike Rate: 190.91 → 6 | Announced: 1 → 4
Group 8,1,Liam Dawson,England,ENG,AR,AR,0,2,0,0,78.0,0,1,78.0,PLAYING_XI,0,0,1,1,2026-02-08,1512723,0,1,0,0,Wickets: 2 → 60 | Dot balls: 10 → 10 | Economy Rate: 5.25 → 4 | Announced: 1 → 4
Group 8,1,Abrar Ahmed,Pakistan,PAK,BOWL,BOWL,0,1,0,0,84.0,0,1,84.0,PLAYING_XI,0,0,1,1,2026-02-07,1512719,0,1,0,0,Wickets: 2 → 60 | LBW/Bowled bonus: 1 → 8 | Dot balls: 8 → 8 | Economy Rate: 5.75 → 4 | Announced: 1 → 4
Group 8,1,Luke Wood,England,ENG,BOWL,BOWL,0,6,0,0,56.0,0,1,56.0,PLAYING_XI,0,0,1,1,2026-02-08,1512723,0,1,0,0,Wickets: 1 → 30 | LBW/Bowled bonus: 1 → 8 | Dot balls: 8 → 8 | Catches: 1 → 8 | Economy Rate: 10.33 → -2 | Announced: 1 → 4
Group 8,1,Matheesha Pathirana,Sri Lanka,SL,BOWL,BOWL,1,0,0,0,78.0,0,1,78.0,PLAYING_XI,0,0,1,1,2026-02-08,1512724,0,1,0,0,Wickets: 2 → 60 | LBW/Bowled bonus: 1 → 8 | Dot balls: 6 → 6 | Announced: 1 → 4
Group 8,1,Mujeeb Ur Rahman,Afghanistan,AFG,BOWL,BOWL,0,3,0,0,91.0,0,1,91.0,PLAYING_XI,0,0,1,1,2026-02-08,1512722,0,1,0,0,DID NOT PLAY
Group 8,1,Shaheen Afridi,Pakistan,PAK,BOWL,BOWL,1,0,0,0,55.0,0,1,55.0,PLAYING_XI,0,0,1,1,2026-02-07,1512719,0,1,0,0,Runs: 5 → 5 | Wickets: 1 → 30 | Dot balls: 8 → 8 | Catches: 1 → 8 | Announced: 1 → 4
Group 8,1,Devon Conway,New Zealand,NZ,WK,WK,1,0,0,0,0.0,0,1,0.0,SUB,0,0,0,1,2026-02-08,1512722,0,1,0,0,DID NOT PLAY
Group 8,1,Darwish Rasooli,Afghanistan,AFG,BAT,BAT,1,0,0,0,38.0,0,1,0.0,SUB,0,0,0,1,2026-02-08,1512722,0,1,0,0,DID NOT PLAY
Group 8,1,Cooper Connolly,Australia,AUS,AR,AR,1,0,0,0,41.0,0,1,0.0,SUB,0,0,0,1,2026-02-11,1512732,0,1,0,0,Runs: 11 → 11 | Sixes: 1 → 6 | Dot balls: 4 → 4 | Catches: 2 → 16 | Announced: 1 → 4
Group 8,1,Dasun Shanaka,Sri Lanka,SL,AR,AR,0,4,0,0,23.0,0,1,0.0,SUB,0,0,0,1,2026-02-08,1512724,0,1,0,0,Duck: 0 → -2 | Dot balls: 3 → 3 | Catches: 2 → 16 | Economy Rate: 6.0 → 2 | Announced: 1 → 4
Group 8,1,Rehan Ahmed,England,ENG,AR,AR,1,0,0,0,0.0,0,1,0.0,SUB,0,0,0,1,2026-02-08,1512723,0,1,0,0,DID NOT PLAY
Group 8,1,Roston Chase,West Indies,WI,AR,AR,0,5,0,0,0.0,0,1,0.0,SUB,0,0,0,1,2026-02-07,1512720,0,1,0,0,DID NOT PLAY
Group 1,2,Sanju Samson,India,IND,WK,WK,0,2,0,0,48.0,0,1,48.0,PLAYING_XI,0,1,1,2,2026-02-12,1512736,0,0,0,0,Runs: 22 → 22 | Fours: 1 → 4 | Sixes: 3 → 18 | Announced: 1 → 4
Group 1,2,Tim Seifert,New Zealand,NZ,WK,WK,1,0,0,1,227.0,50,1,227.0,PLAYING_XI,0,0,1,2,2026-02-10,1512729,0,0,0,0,Runs: 89 → 89 | Fours: 12 → 48 | Sixes: 3 → 18 | Runs milestone bonus: 89 → 12 | Strike Rate: 211.9 → 6 | Announced: 1 → 4
Group 1,2,Brandon King,West Indies,WI,BAT,BAT,1,0,0,0,13.0,0,1,13.0,PLAYING_XI,0,0,1,2,2026-02-11,1512733,0,0,0,0,Runs: 1 → 1 | Catches: 1 → 8 | Announced: 1 → 4
Group 1,2,Sediqullah Atal,Afghanistan,AFG,BAT,BAT,1,0,0,0,10.0,0,1,10.0,PLAYING_XI,0,0,1,2,2026-02-11,1512731,0,0,0,0,DID NOT PLAY
Group 1,2,Tristan Stubbs,South Africa,SA,WK,BAT,1,0,0,0,13.0,0,1,13.0,PLAYING_XI,0,0,1,2,2026-02-11,1512731,1,0,0,0,DID NOT PLAY
Group 1,2,Axar Patel,India,IND,AR,AR,1,0,0,0,103.0,0,1,103.0,PLAYING_XI,0,0,1,2,2026-02-12,1512736,0,0,0,0,Duck: 0 → -2 | Wickets: 2 → 60 | Maiden overs: 1 → 12 | Dot balls: 11 → 11 | Catches: 2 → 16 | Economy Rate: 6.67 → 2 | Announced: 1 → 4
Group 1,2,Jason Holder,West Indies,WI,AR,AR,1,0,0,0,89.0,0,1,89.0,PLAYING_XI,0,0,1,2,2026-02-11,1512733,0,0,0,0,Runs: 33 → 33 | Fours: 1 → 4 | Sixes: 4 → 24 | Runs milestone bonus: 33 → 4 | Dot balls: 2 → 2 | Runout - direct: 1 → 12 | Runout - indirect: 1 → 6 | Strike Rate: 194.12 → 6 | Economy Rate: 17.0 → -6 | Announced: 1 → 4
Group 1,2,Marco Jansen,South Africa,SA,AR,AR,1,0,1,0,89.0,0,2,178.0,PLAYING_XI,0,0,1,2,2026-02-11,1512731,0,0,0,0,DID NOT PLAY
Group 1,2,Marcus Stoinis,Australia,AUS,AR,AR,1,0,0,0,55.0,0,1,55.0,PLAYING_XI,0,0,1,2,2026-02-13,1512737,0,0,0,0,Runs: 6 → 6 | Fours: 1 → 4 | Wickets: 1 → 30 | Dot balls: 9 → 9 | Economy Rate: 6.0 → 2 | Announced: 1 → 4
Group 1,2,Naseem Shah,Pakistan,PAK,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,2,2026-02-10,1512730,0,0,0,0,DID NOT PLAY
Group 1,2,Nathan Ellis,Australia,AUS,BOWL,BOWL,1,0,0,0,24.0,0,1,24.0,PLAYING_XI,0,0,1,2,2026-02-13,1512737,0,0,0,0,Runs: 7 → 7 | Fours: 1 → 4 | Dot balls: 9 → 9 | Announced: 1 → 4
Group 1,2,Charith Asalanka,Sri Lanka,SL,AR,AR,0,4,0,0,0.0,0,1,0.0,SUB,0,0,0,2,2026-02-12,1512734,0,0,0,0,DID NOT PLAY
Group 1,2,Anrich Nortje,South Africa,SA,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,SUB,1,0,0,2,2026-02-11,1512731,0,0,0,0,DID NOT PLAY
Group 1,2,Josh Hazlewood,Australia,AUS,BOWL,BOWL,0,1,0,0,0.0,0,1,0.0,SUB,0,0,0,2,2026-02-13,1512737,0,0,0,0,DID NOT PLAY
Group 1,2,Xavier Bartlett,Australia,AUS,BOWL,BOWL,0,3,0,0,0.0,0,1,0.0,SUB,0,0,0,2,2026-02-13,1512737,0,0,0,0,DID NOT PLAY
Group 2,2,Philip Salt,England,ENG,WK,WK,1,0,0,0,80.0,0,1,80.0,PLAYING_XI,0,0,1,2,2026-02-11,1512733,0,1,0,0,Runs: 30 → 30 | Fours: 4 → 16 | Sixes: 2 → 12 | Runs milestone bonus: 30 → 4 | Catches: 1 → 8 | Strike Rate: 214.29 → 6 | Announced: 1 → 4
Group 2,2,Sahibzada Farhan,Pakistan,PAK,WK,WK,1,0,0,0,195.0,50,2,390.0,PLAYING_XI,0,0,1,2,2026-02-10,1512730,0,1,0,0,Runs: 73 → 73 | Fours: 6 → 24 | Sixes: 5 → 30 | Runs milestone bonus: 73 → 8 | Strike Rate: 182.5 → 6 | Announced: 1 → 4
Group 2,2,Shai Hope,West Indies,WI,WK,WK,1,0,0,0,2.0,0,1,2.0,PLAYING_XI,0,0,1,2,2026-02-11,1512733,0,1,0,0,Duck: 0 → -2 | Announced: 1 → 4
Group 2,2,Tom Banton,England,ENG,WK,WK,1,0,0,0,22.0,0,1,22.0,PLAYING_XI,0,0,1,2,2026-02-11,1512733,0,1,0,0,Runs: 2 → 2 | Catches: 2 → 16 | Announced: 1 → 4
Group 2,2,Ishan Kishan,India,IND,WK,BAT,1,0,0,0,133.0,0,1,133.0,PLAYING_XI,0,0,1,2,2026-02-12,1512736,1,1,0,0,Runs: 61 → 61 | Fours: 6 → 24 | Sixes: 5 → 30 | Runs milestone bonus: 61 → 8 | Strike Rate: 254.17 → 6 | Announced: 1 → 4
Group 2,2,Matt Renshaw,Australia,AUS,BAT,BAT,0,4,0,0,105.0,0,1,105.0,PLAYING_XI,0,0,1,2,2026-02-13,1512737,0,1,0,0,Runs: 65 → 65 | Fours: 5 → 20 | Sixes: 1 → 6 | Runs milestone bonus: 65 → 8 | Strike Rate: 147.73 → 2 | Announced: 1 → 4
Group 2,2,Rinku Singh,India,IND,BAT,BAT,0,2,0,0,5.0,0,1,5.0,PLAYING_XI,0,0,1,2,2026-02-12,1512736,0,1,0,0,Runs: 1 → 1 | Announced: 1 → 4
Group 2,2,Gudakesh Motie,West Indies,WI,AR,AR,1,0,0,0,120.0,0,1,120.0,PLAYING_XI,0,0,1,2,2026-02-11,1512733,0,1,0,0,Wickets: 3 → 90 | LBW/Bowled bonus: 1 → 8 | 3-Wicket bonus: 3 → 4 | Dot balls: 6 → 6 | Catches: 1 → 8 | Announced: 1 → 4
Group 2,2,Arshdeep Singh,India,IND,BOWL,BOWL,1,0,0,0,34.0,0,1,34.0,PLAYING_XI,0,0,1,2,2026-02-12,1512736,0,1,0,0,Runs: 2 → 2 | Wickets: 1 → 30 | Dot balls: 4 → 4 | Economy Rate: 12.0 → -6 | Announced: 1 → 4
Group 2,2,Fazalhaq Farooqi,Afghanistan,AFG,BOWL,BOWL,1,0,0,0,46.0,0,1,46.0,PLAYING_XI,0,0,1,2,2026-02-11,1512731,0,1,0,0,DID NOT PLAY
Group 2,2,Jacob Duffy,New Zealand,NZ,BOWL,BOWL,1,0,0,0,40.0,0,1,40.0,PLAYING_XI,0,0,1,2,2026-02-10,1512729,0,1,0,0,Wickets: 1 → 30 | Dot balls: 6 → 6 | Announced: 1 → 4
Group 2,2,Fakhar Zaman,Pakistan,PAK,BAT,BAT,1,0,0,0,0.0,0,1,0.0,SUB,0,0,0,2,2026-02-10,1512730,0,1,0,0,DID NOT PLAY
Group 2,2,Daryl Mitchell,New Zealand,NZ,AR,AR,1,0,0,0,0.0,0,1,0.0,SUB,0,0,0,2,2026-02-10,1512729,0,1,0,0,DID NOT PLAY
Group 2,2,Quentin Sampson,West Indies,WI,AR,AR,0,3,0,0,0.0,0,1,0.0,SUB,0,0,0,2,2026-02-11,1512733,0,1,0,0,DID NOT PLAY
Group 2,2,Matthew Forde,West Indies,WI,BOWL,BOWL,0,1,0,0,0.0,0,1,0.0,SUB,0,0,0,2,2026-02-11,1512733,0,1,0,0,DID NOT PLAY
Group 3,2,Jos Buttler,England,ENG,WK,WK,1,0,1,0,43.0,0,2,86.0,PLAYING_XI,0,0,1,2,2026-02-11,1512733,0,0,0,0,Runs: 21 → 21 | Fours: 2 → 8 | Sixes: 1 → 6 | Strike Rate: 150.0 → 4 | Announced: 1 → 4
Group 3,2,David Miller,South Africa,SA,BAT,BAT,1,0,0,0,44.0,0,1,44.0,PLAYING_XI,0,0,1,2,2026-02-11,1512731,0,0,0,0,DID NOT PLAY
Group 3,2,Ibrahim Zadran,Afghanistan,AFG,BAT,BAT,1,0,0,0,34.0,0,1,34.0,PLAYING_XI,0,0,1,2,2026-02-11,1512731,0,0,0,0,DID NOT PLAY
Group 3,2,Tim David,Australia,AUS,BAT,BAT,1,0,0,0,2.0,0,1,2.0,PLAYING_XI,0,0,1,2,2026-02-13,1512737,0,0,0,0,Duck: 0 → -2 | Announced: 1 → 4
Group 3,2,Azmatullah Omarzai,Afghanistan,AFG,AR,AR,1,0,0,0,137.0,0,1,137.0,PLAYING_XI,0,0,1,2,2026-02-11,1512731,0,0,0,0,DID NOT PLAY
Group 3,2,Dunith Wellalage,Sri Lanka,SL,AR,AR,1,0,0,0,61.0,0,1,61.0,PLAYING_XI,0,0,1,2,2026-02-12,1512734,0,0,0,0,Runs: 6 → 6 | Fours: 1 → 4 | Wickets: 1 → 30 | Dot balls: 11 → 11 | Economy Rate: 4.25 → 6 | Announced: 1 → 4
Group 3,2,Gulbadin Naib,Afghanistan,AFG,AR,AR,1,0,0,0,2.0,0,1,2.0,PLAYING_XI,0,0,1,2,2026-02-11,1512731,0,0,0,0,DID NOT PLAY
Group 3,2,Rashid Khan,Afghanistan,AFG,AR,AR,1,0,0,0,119.0,0,1,119.0,PLAYING_XI,0,0,1,2,2026-02-11,1512731,0,0,0,0,DID NOT PLAY
Group 3,2,Akeal Hosein,West Indies,WI,BOWL,BOWL,1,0,0,0,42.0,0,1,42.0,PLAYING_XI,0,0,1,2,2026-02-11,1512733,0,0,0,0,Wickets: 1 → 30 | Dot balls: 8 → 8 | Announced: 1 → 4
Group 3,2,Jasprit Bumrah,India,IND,BOWL,BOWL,1,0,0,0,67.0,0,1,67.0,PLAYING_XI,0,0,1,2,2026-02-12,1512736,0,0,0,0,Wickets: 1 → 30 | LBW/Bowled bonus: 1 → 8 | Dot balls: 13 → 13 | Catches: 1 → 8 | Economy Rate: 5.0 → 4 | Announced: 1 → 4
Group 3,2,Jofra Archer,England,ENG,BOWL,BOWL,1,0,0,1,47.0,0,1,47.0,PLAYING_XI,0,0,1,2,2026-02-11,1512733,0,0,0,0,Runs: 6 → 6 | Fours: 1 → 4 | Wickets: 1 → 30 | Dot balls: 9 → 9 | Economy Rate: 12.0 → -6 | Announced: 1 → 4
Group 3,2,Pavan Rathnayake,Sri Lanka,SL,BAT,BAT,0,2,0,0,166.0,50,1,0.0,SUB,0,0,0,2,2026-02-12,1512734,0,0,0,0,Runs: 60 → 60 | Fours: 8 → 32 | Sixes: 1 → 6 | Runs milestone bonus: 60 → 8 | Strike Rate: 222.22 → 6 | Announced: 1 → 4
Group 3,2,Rovman Powell,West Indies,WI,BAT,BAT,0,3,0,0,42.0,0,1,0.0,SUB,0,0,0,2,2026-02-11,1512733,0,0,0,0,Runs: 14 → 14 | Fours: 2 → 8 | Catches: 2 → 16 | Announced: 1 → 4
Group 3,2,Ish Sodhi,New Zealand,NZ,BOWL,BOWL,0,4,0,0,0.0,0,1,0.0,SUB,0,0,0,2,2026-02-10,1512729,0,0,0,0,DID NOT PLAY
Group 3,2,Matt Henry,New Zealand,NZ,BOWL,BOWL,0,1,0,0,74.0,0,1,0.0,SUB,0,0,0,2,2026-02-10,1512729,0,0,0,0,Wickets: 2 → 60 | Dot balls: 10 → 10 | Announced: 1 → 4
Group 4,2,Johnson Charles,West Indies,WI,WK,WK,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,2,2026-02-11,1512733,0,0,0,0,DID NOT PLAY
Group 4,2,Jason Smith,South Africa,SA,BAT,BAT,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,2,2026-02-11,1512731,0,0,0,0,DID NOT PLAY
Group 4,2,Pathum Nissanka,Sri Lanka,SL,BAT,BAT,1,0,0,0,33.0,0,1,33.0,PLAYING_XI,0,0,1,2,2026-02-12,1512734,0,0,0,0,Runs: 13 → 13 | Fours: 2 → 8 | Catches: 1 → 8 | Announced: 1 → 4
Group 4,2,Aiden Markram,South Africa,SA,AR,AR,1,0,0,0,21.0,0,1,21.0,PLAYING_XI,0,0,1,2,2026-02-11,1512731,0,0,0,0,DID NOT PLAY
Group 4,2,Faheem Ashraf,Pakistan,PAK,AR,AR,1,0,0,0,5.0,0,1,5.0,PLAYING_XI,0,0,1,2,2026-02-10,1512730,0,0,0,0,Runs: 1 → 1 | Announced: 1 → 4
Group 4,2,Mitchell Marsh,Australia,AUS,AR,AR,1,0,1,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,2,2026-02-13,1512737,0,0,0,0,DID NOT PLAY
Group 4,2,Mitchell Santner,New Zealand,NZ,AR,AR,1,0,0,0,53.0,0,1,53.0,PLAYING_XI,0,0,1,2,2026-02-10,1512729,0,0,0,0,Wickets: 1 → 30 | Dot balls: 7 → 7 | Catches: 1 → 8 | Economy Rate: 5.75 → 4 | Announced: 1 → 4
Group 4,2,Shivam Dube,India,IND,AR,AR,1,0,0,0,90.0,0,1,90.0,PLAYING_XI,0,0,1,2,2026-02-12,1512736,0,0,0,0,Runs: 23 → 23 | Fours: 1 → 4 | Sixes: 1 → 6 | Wickets: 1 → 30 | Dot balls: 7 → 7 | Catches: 1 → 8 | Strike Rate: 143.75 → 2 | Economy Rate: 4.71 → 6 | Announced: 1 → 4
Group 4,2,Matthew Kuhnemann,Australia,AUS,BOWL,BOWL,0,2,0,0,9.0,0,1,9.0,PLAYING_XI,0,1,1,2,2026-02-13,1512737,0,0,0,0,Dot balls: 5 → 5 | Announced: 1 → 4
Group 4,2,Usman Tariq,Pakistan,PAK,BOWL,BOWL,1,0,0,0,117.0,0,1,117.0,PLAYING_XI,0,0,1,2,2026-02-10,1512730,0,0,0,0,Wickets: 3 → 90 | LBW/Bowled bonus: 1 → 8 | 3-Wicket bonus: 3 → 4 | Dot balls: 9 → 9 | Economy Rate: 6.75 → 2 | Announced: 1 → 4
Group 4,2,Varun Chakaravarthy,India,IND,BOWL,BOWL,1,0,0,0,127.0,0,1,127.0,PLAYING_XI,0,0,1,2,2026-02-12,1512736,0,0,0,0,Runs: 1 → 1 | Wickets: 3 → 90 | LBW/Bowled bonus: 2 → 16 | 3-Wicket bonus: 3 → 4 | Dot balls: 6 → 6 | Economy Rate: 3.5 → 6 | Announced: 1 → 4
Group 4,2,Kusal Perera,Sri Lanka,SL,WK,WK,0,3,0,0,0.0,0,1,0.0,SUB,0,0,0,2,2026-02-12,1512734,0,0,0,0,DID NOT PLAY
Group 4,2,Jayden Seales,West Indies,WI,BOWL,BOWL,0,4,0,0,0.0,0,1,0.0,SUB,0,0,0,2,2026-02-11,1512733,0,0,0,0,DID NOT PLAY
Group 4,2,Josh Tongue,England,ENG,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,SUB,1,0,0,2,2026-02-11,1512733,0,0,0,0,DID NOT PLAY
Group 4,2,Kuldeep Yadav,India,IND,BOWL,BOWL,0,1,0,0,0.0,0,1,0.0,SUB,0,0,0,2,2026-02-12,1512736,0,0,0,0,DID NOT PLAY
Group 5,2,Rahmanullah Gurbaz,Afghanistan,AFG,WK,WK,1,0,0,0,164.0,0,1,164.0,PLAYING_XI,0,0,1,2,2026-02-11,1512731,0,0,0,0,DID NOT PLAY
Group 5,2,Sherfane Rutherford,West Indies,WI,BAT,BAT,1,0,0,0,206.0,50,1,206.0,PLAYING_XI,0,0,1,2,2026-02-11,1512733,0,0,0,0,Runs: 76 → 76 | Fours: 2 → 8 | Sixes: 7 → 42 | Runs milestone bonus: 76 → 12 | Catches: 1 → 8 | Strike Rate: 180.95 → 6 | Announced: 1 → 4
Group 5,2,Tilak Varma,India,IND,BAT,BAT,1,0,0,0,53.0,0,1,53.0,PLAYING_XI,0,0,1,2,2026-02-12,1512736,0,0,0,0,Runs: 25 → 25 | Fours: 3 → 12 | Runs milestone bonus: 25 → 4 | Catches: 1 → 8 | Announced: 1 → 4
Group 5,2,Travis Head,Australia,AUS,BAT,BAT,1,0,1,0,33.0,0,2,66.0,PLAYING_XI,0,0,1,2,2026-02-13,1512737,0,0,0,0,Runs: 17 → 17 | Fours: 3 → 12 | Announced: 1 → 4
Group 5,2,Glenn Maxwell,Australia,AUS,AR,AR,1,0,0,1,50.0,0,1,50.0,PLAYING_XI,0,0,1,2,2026-02-13,1512737,0,0,0,0,Runs: 31 → 31 | Fours: 1 → 4 | Sixes: 1 → 6 | Runs milestone bonus: 31 → 4 | Dot balls: 1 → 1 | Announced: 1 → 4
Group 5,2,Jamie Overton,England,ENG,AR,AR,0,3,0,0,89.0,0,1,89.0,PLAYING_XI,0,1,1,2,2026-02-11,1512733,0,0,0,0,Runs: 5 → 5 | Wickets: 2 → 60 | Dot balls: 12 → 12 | Catches: 1 → 8 | Announced: 1 → 4
Group 5,2,Kamindu Mendis,Sri Lanka,SL,AR,AR,1,0,0,0,84.0,0,1,84.0,PLAYING_XI,0,0,1,2,2026-02-12,1512734,0,0,0,0,Runs: 19 → 19 | Fours: 1 → 4 | Sixes: 2 → 12 | Wickets: 1 → 30 | Dot balls: 5 → 5 | Runout - indirect: 1 → 6 | Economy Rate: 5.0 → 4 | Announced: 1 → 4
Group 5,2,Ben Dwarshuis,Australia,AUS,BOWL,BOWL,0,1,0,0,16.0,0,1,16.0,PLAYING_XI,0,1,1,2,2026-02-13,1512737,0,0,0,0,Runs: 6 → 6 | Dot balls: 8 → 8 | Economy Rate: 10.0 → -2 | Announced: 1 → 4
Group 5,2,Maheesh Theekshana,Sri Lanka,SL,BOWL,BOWL,1,0,0,0,92.0,0,1,92.0,PLAYING_XI,0,0,1,2,2026-02-12,1512734,0,0,0,0,Wickets: 2 → 60 | LBW/Bowled bonus: 1 → 8 | Dot balls: 14 → 14 | Economy Rate: 2.75 → 6 | Announced: 1 → 4
Group 5,2,Mohammed Siraj,India,IND,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,2,2026-02-12,1512736,0,0,0,0,DID NOT PLAY
Group 5,2,Shamar Joseph,West Indies,WI,BOWL,BOWL,1,0,0,0,47.0,0,1,47.0,PLAYING_XI,0,0,1,2,2026-02-11,1512733,0,0,0,0,Wickets: 1 → 30 | Dot balls: 7 → 7 | Runout - indirect: 1 → 6 | Announced: 1 → 4
Group 5,2,Mark Chapman,New Zealand,NZ,BAT,BAT,0,2,0,0,0.0,0,1,0.0,SUB,0,0,0,2,2026-02-10,1512729,0,0,0,0,DID NOT PLAY
Group 5,2,Corbin Bosch,South Africa,SA,AR,AR,1,0,0,0,0.0,0,1,0.0,SUB,1,0,0,2,2026-02-11,1512731,0,0,0,0,DID NOT PLAY
Group 5,2,Michael Bracewell,New Zealand,NZ,AR,AR,1,0,0,0,0.0,0,1,0.0,SUB,1,0,0,2,2026-02-10,1512729,0,0,0,0,DID NOT PLAY
Group 5,2,Kwena Maphaka,South Africa,SA,BOWL,BOWL,0,4,0,0,0.0,0,1,0.0,SUB,0,0,0,2,2026-02-11,1512731,0,0,0,0,DID NOT PLAY
Group 6,2,Kamil Mishara,Sri Lanka,SL,WK,WK,1,0,0,0,40.0,0,1,40.0,PLAYING_XI,0,0,1,2,2026-02-12,1512734,0,0,0,0,Runs: 8 → 8 | Fours: 2 → 8 | Catches: 1 → 8 | Runout - direct: 1 → 12 | Announced: 1 → 4
Group 6,2,Babar Azam,Pakistan,PAK,BAT,BAT,1,0,0,0,78.0,0,1,78.0,PLAYING_XI,0,0,1,2,2026-02-10,1512730,0,0,0,0,Runs: 46 → 46 | Fours: 4 → 16 | Sixes: 1 → 6 | Runs milestone bonus: 46 → 4 | Strike Rate: 143.75 → 2 | Announced: 1 → 4
Group 6,2,Dewald Brevis,South Africa,SA,BAT,BAT,0,4,0,0,37.0,0,1,37.0,PLAYING_XI,0,1,1,2,2026-02-11,1512731,0,0,0,0,DID NOT PLAY
Group 6,2,Jacob Bethell,England,ENG,AR,AR,1,0,0,0,65.0,0,1,65.0,PLAYING_XI,0,0,1,2,2026-02-11,1512733,0,0,0,0,Runs: 33 → 33 | Fours: 4 → 16 | Sixes: 1 → 6 | Runs milestone bonus: 33 → 4 | Strike Rate: 143.48 → 2 | Announced: 1 → 4
Group 6,2,Mohammad Nawaz,Pakistan,PAK,AR,AR,1,0,0,0,54.0,0,1,54.0,PLAYING_XI,0,0,1,2,2026-02-10,1512730,0,0,0,0,Runs: 5 → 5 | Wickets: 1 → 30 | Dot balls: 7 → 7 | Catches: 1 → 8 | Announced: 1 → 4
Group 6,2,Romario Shepherd,West Indies,WI,AR,AR,1,0,0,0,38.0,0,1,38.0,PLAYING_XI,0,0,1,2,2026-02-11,1512733,0,0,0,0,Runs: 1 → 1 | Wickets: 1 → 30 | Dot balls: 3 → 3 | Announced: 1 → 4
Group 6,2,Sam Curran,England,ENG,AR,AR,1,0,0,0,116.0,0,1,116.0,PLAYING_XI,0,0,1,2,2026-02-11,1512733,0,0,0,0,Runs: 43 → 43 | Fours: 3 → 12 | Sixes: 2 → 12 | Runs milestone bonus: 43 → 4 | Wickets: 1 → 30 | Dot balls: 7 → 7 | Catches: 1 → 8 | Strike Rate: 143.33 → 2 | Economy Rate: 12.0 → -6 | Announced: 1 → 4
Group 6,2,Adam Zampa,Australia,AUS,BOWL,BOWL,1,0,0,1,12.0,0,2,24.0,PLAYING_XI,0,0,1,2,2026-02-13,1512737,0,0,0,0,Runs: 2 → 2 | Dot balls: 6 → 6 | Announced: 1 → 4
Group 6,2,Lockie Ferguson,New Zealand,NZ,BOWL,BOWL,1,0,0,0,42.0,0,1,42.0,PLAYING_XI,0,0,1,2,2026-02-10,1512729,0,0,0,0,Wickets: 1 → 30 | Dot balls: 8 → 8 | Announced: 1 → 4
Group 6,2,Lungi Ngidi,South Africa,SA,BOWL,BOWL,1,0,0,0,179.0,50,1,179.0,PLAYING_XI,0,0,1,2,2026-02-11,1512731,0,0,0,0,DID NOT PLAY
Group 6,2,Noor Ahmad,Afghanistan,AFG,BOWL,BOWL,1,0,0,0,31.0,0,1,31.0,PLAYING_XI,0,0,1,2,2026-02-11,1512731,0,0,0,0,DID NOT PLAY
